stop_id,stop_name,stop_lon,stop_lat
istb.190600,KAYNARCA YANYOL,29.25958,40.88063
istb.190598,MAR.ÜNİ.HASTANESİ,29.26177,40.88713
istb.187861,MAR.ÜNV.HAST.ACİL,29.26305,40.88962
istb.186038,PENDİK FEN İŞLERİ,29.26213,40.89114
istb.186743,BULVAR GİRİŞİ,29.30303,40.94219
istb.186368,EŞREF BİTLİS BLV.,29.29871,40.94024
istb.191272,SULTANBEYLİ,29.29691,40.93867
istb.186367,EŞREF BİTLİS BLV.,29.2992,40.94046
istb.191413,MİMAR SİNAN CAD.,29.26084,40.8957
istb.187860,MAR.ÜNV.HAST.ACİL,29.26289,40.88925
istb.190597,MAR.ÜNİ.HASTANESİ,29.2614,40.88718
istb.190599,KAYNARCA YANYOL,29.25732,40.8813
istb.187825,PENDİK KÖPRÜSÜ,29.23809,40.8888
istb.185272,KADIKÖY,29.02356,40.99525
istb.187477,MELET KONUTLARI,29.30112,40.93122
istb.187320,BALABAN,29.29615,40.93288
istb.184741,GONCA SOKAK,29.29894,40.93453
istb.187483,TRAFO,29.30172,40.9377
istb.187104,TANAY KONAKLARI,29.30439,40.93939
istb.187103,TANAY KONAKLARI,29.30411,40.93945
istb.187484,TRAFO,29.30166,40.93776
istb.184742,GONCA SOKAK,29.2988,40.93444
istb.187321,BALABAN,29.29627,40.93301
istb.187478,MELET KONUTLARI,29.3007,40.93102
istb.191095,ŞEMSİPAŞA,29.01082,41.0256
istb.191355,HAREM,29.01156,41.00973
istb.186196,ERTAŞ SOKAK,29.10978,40.96682
istb.186194,SEVGİ SELİ DERNEĞİ,29.11283,40.96582
istb.187926,BÜLENT SOKAK,29.11448,40.96477
istb.187909,PINAR SOKAK,29.11602,40.96301
istb.187907,VATAN SOKAK,29.11853,40.96469
istb.187905,GÜL SOKAK,29.12079,40.96705
istb.191553,MUHTARLIK,29.12289,40.96838
istb.191315,MENEKŞE SOKAK,29.12451,40.97005
istb.191555,YALI SOKAK,29.12662,40.97106
istb.191319,İETT BLOKLARI,29.12894,40.97131
istb.191557,SİTELER,29.13199,40.97133
istb.191559,ATAMAN SOKAK,29.13534,40.97135
istb.185456,FINDIKLI YOLU,29.13785,40.97135
istb.191561,FINDIKLI MAHALLESİ,29.1398,40.97063
istb.185761,BAŞIBÜYÜK YOLU,29.14033,40.96813
istb.187918,YASEMİN SOKAK,29.14397,40.96946
istb.187916,FIRAT CADDESİ,29.14578,40.97052
istb.186198,EVREN CADDESİ,29.14511,40.97231
istb.185763,ÜNİVERSİTE YOLU,29.14547,40.97326
istb.185764,Y.TEPE ÜNV.ALT KAPI,29.14799,40.97297
istb.185762,ÜNİVERSİTE YOLU,29.14556,40.9733
istb.186197,EVREN CADDESİ,29.14487,40.97236
istb.187915,FIRAT CADDESİ,29.14567,40.97067
istb.187917,YASEMİN SOKAK,29.14394,40.9696
istb.185760,BAŞIBÜYÜK YOLU,29.14105,40.96848
istb.185455,FINDIKLI YOLU,29.13785,40.97135
istb.191560,ATAMAN SOKAK,29.1354,40.97136
istb.191558,SİTELER,29.13208,40.97139
istb.191318,İETT BLOKLARI,29.12905,40.97136
istb.191556,YALI SOKAK,29.1267,40.97117
istb.191314,MENEKŞE SOKAK,29.12455,40.97018
istb.191554,MUHTARLIK,29.1228,40.96848
istb.187904,GÜL SOKAK,29.12084,40.96717
istb.187906,VATAN SOKAK,29.11864,40.96489
istb.187908,PINAR SOKAK,29.11611,40.96296
istb.187925,BÜLENT SOKAK,29.11459,40.96473
istb.186193,SEVGİ SELİ DERNEĞİ,29.11286,40.9659
istb.186195,ERTAŞ SOKAK,29.109,40.96729
istb.185913,KADIKÖY,29.02415,40.9923
istb.191406,MARMARA CADDESİ,29.17137,40.8969
istb.191400,SERA SOKAK,29.17331,40.8956
istb.185546,9 PALMİYE SİTESİ,29.17713,40.89056
istb.186860,ATA SOKAK,29.18032,40.88757
istb.184583,HÜKÜMET KONAĞI,29.18434,40.88667
istb.187433,PALMİYE,29.22605,40.87599
istb.185421,DEVLET HASTANESİ,29.22797,40.87679
istb.185412,SANCAK KÖPRÜSÜ,29.22699,40.88042
istb.187819,PENDİK GEÇİT,29.23186,40.88082
istb.187130,GONCA SOKAK,29.2355,40.88237
istb.187863,MOSTAR KAVŞAĞI,29.23885,40.88154
istb.186314,ÇAKIR SOKAK,29.24083,40.8809
istb.187864,PENDİK EMNİYET MÜD.,29.24295,40.87864
istb.187866,AYDINLI CADDESİ,29.24621,40.87665
istb.187868,KAYNARCA PARKI,29.24904,40.87587
istb.186229,DENİZPARK SİTESİ,29.25213,40.87553
istb.185436,SSK ALT KAYNARCA,29.25487,40.87528
istb.186096,ZEYTİN SOKAK,29.25685,40.87431
istb.187875,KIBRIS SOKAK,29.25879,40.8738
istb.186090,PAÇACI,29.26044,40.87315
istb.187870,TALEBE YURDU,29.26236,40.87255
istb.186252,KALENDER,29.26444,40.87239
istb.191991,KAYNARCA SONDURAK,29.26715,40.87141
istb.186253,KALENDER,29.26464,40.87248
istb.186089,PAÇACI,29.26065,40.87311
istb.187871,TALEBE YURDU,29.26253,40.87267
istb.187876,KIBRIS SOKAK,29.25892,40.87395
istb.186095,ZEYTİN SOKAK,29.25724,40.87406
istb.185437,SSK ALT KAYNARCA,29.25487,40.8754
istb.186228,DENİZPARK SİTESİ,29.252,40.87565
istb.187869,KAYNARCA PARKI,29.24871,40.87608
istb.187867,AYDINLI CADDESİ,29.24601,40.87683
istb.187865,PENDİK EMNİYET MÜD.,29.24312,40.87862
istb.187862,MOSTAR KAVŞAĞI,29.23912,40.88158
istb.187129,GONCA SOKAK,29.23587,40.88242
istb.187818,PENDİK GEÇİT,29.23197,40.88096
istb.185413,SANCAK KÖPRÜSÜ,29.22667,40.88052
istb.185420,DEVLET HASTANESİ,29.22774,40.8774
istb.187434,PALMİYE,29.22559,40.87596
istb.184584,HÜKÜMET KONAĞI,29.1847,40.88698
istb.186859,ATA SOKAK,29.18023,40.88753
istb.185545,9 PALMİYE SİTESİ,29.17718,40.89055
istb.191401,SERA SOKAK,29.17335,40.89562
istb.191407,MARMARA CADDESİ,29.17127,40.89697
istb.186855,YALIBOYU CADDESİ,29.16874,40.89644
istb.185260,KADIKÖY,29.02408,40.99494
istb.187837,ÜÇEVLER,29.25174,40.89705
istb.186921,K.EVİGEN İÖO,29.25524,40.9004
istb.184575,FATİH CADDESİ,29.25469,40.90378
istb.186925,VELİBABA İ.Ö.O,29.25298,40.90989
istb.186929,YUNUSEMRE CAMİİ,29.25259,40.91316
istb.186931,KİPTAŞ KONUTLARI,29.25395,40.91447
istb.186933,ÇİÇEK DAĞI,29.2538,40.91722
istb.186937,AYDOS CADDESİ,29.25687,40.91767
istb.186935,PTT SANTRAL,29.26179,40.91958
istb.185422,PAZAR YERİ,29.26448,40.91902
istb.186939,ÜÇ YOL AGZI,29.2652,40.9175
istb.186941,BATTALGAZİ CAMİ,29.26816,40.91506
istb.186943,BATTALGAZİ,29.27106,40.91575
istb.186945,PİRİ REİS,29.27365,40.91555
istb.186078,MEVLANA CADDESİ,29.2761,40.91414
istb.186948,F.GÖZEN ERALP İÖO,29.27818,40.9128
istb.185424,ÖĞRENCİ YURDU,29.27927,40.91063
istb.187072,GÜLFİDAN SOKAK,29.28257,40.91143
istb.187456,MOLLA GÜRANİ CAMİ,29.28325,40.91385
istb.187074,HAYATİ ÜSTÜN CAD,29.28533,40.91353
istb.187125,HİLAL KONUTLARI,29.2875,40.91199
istb.187073,HAYATİ ÜSTÜN CAD,29.28548,40.91351
istb.187457,MOLLA GÜRANİ CAMİ,29.2836,40.91432
istb.187071,GÜLFİDAN SOKAK,29.28232,40.91098
istb.185425,ÖĞRENCİ YURDU,29.27963,40.91039
istb.186947,F.GÖZEN ERALP İÖO.,29.27827,40.91285
istb.186077,MEVLANA CADDESİ,29.27613,40.91416
istb.186946,PİRİ REİS,29.27381,40.91532
istb.186944,BATTALGAZİ,29.27103,40.91587
istb.186942,BATTALGAZİ CAMİ,29.26834,40.91505
istb.186940,ÜÇ YOL AGZI,29.26526,40.91747
istb.185423,PAZAR YERİ,29.26344,40.91915
istb.186936,PTT SANTRAL,29.26144,40.91973
istb.186938,AYDOS CADDESİ,29.25688,40.91775
istb.186934,ÇİÇEK DAĞI,29.25366,40.91708
istb.186932,KİPTAŞ KONUTLARI,29.25381,40.91448
istb.186930,YUNUSEMRE CAMİİ,29.25257,40.91331
istb.186926,VELİBABA İ.Ö.O,29.25267,40.91063
istb.186924,VELİBABA MAHALLESİ,29.2532,40.90764
istb.184576,FATİH CADDESİ,29.25457,40.90386
istb.186922,K.EVİGEN İÖO,29.25521,40.90052
istb.187836,ÜÇEVLER,29.2533,40.89828
istb.185261,KADIKÖY,29.02407,40.99474
istb.187962,L.KIRDAR EĞT.ARŞ.HST,29.1701,40.91566
istb.187964,DENİZER CADDESİ,29.16965,40.91356
istb.187966,CEVİZLİ MUHTARLIK,29.16833,40.91184
istb.187707,CEVİZLİ LİSESİ,29.17155,40.91044
istb.187968,SEYRANTEPE,29.17404,40.90984
istb.187972,KÖROĞLU CADDESİ,29.17722,40.9082
istb.187974,HAVZAR SOKAK,29.17845,40.90584
istb.187976,ANADOLU İHL,29.18123,40.90296
istb.187978,ESENTEPE,29.18497,40.89962
istb.187980,AFET MERKEZİ,29.18616,40.89679
istb.184574,YAZICILAR,29.18435,40.89547
istb.187982,TANYERİ SOKAK,29.18277,40.89391
istb.187984,KIZILAY BULVARI,29.18144,40.89072
istb.187591,Y.SELİM DVL.HAST.,29.18205,40.88907
istb.192152,KARTAL ÇARŞI,29.18541,40.88918
istb.192162,KARTAL MEYDAN,29.19031,40.88952
istb.192167,KÜLTÜR MERKEZİ,29.19501,40.88703
istb.192165,HAVA EVLERİ,29.19945,40.88543
istb.192171,YUNUS,29.20831,40.88342
istb.192174,VETERİNER ARAŞTIRMA,29.21773,40.88027
istb.187677,İMAM HATİP LİSESİ,29.21828,40.88267
istb.187986,ÜÇYOL,29.21861,40.8838
istb.187267,PARK,29.21653,40.88701
istb.187988,YAVUZ CADDESİ,29.21519,40.8893
istb.190786,DEMOKRASİ CADDESİ,29.21528,40.8902
istb.187990,CUMHURİYET CADDESİ,29.21756,40.89038
istb.187992,ŞHT.ÜSTĞM.GÖKHAN YVZ,29.21814,40.89232
istb.187994,ELMAS SOKAK,29.21739,40.89522
istb.191962,TOPSELVİ CADDESİ,29.21795,40.89802
istb.191964,ŞEHİT A.YALÇIN,29.21404,40.89877
istb.184729,KIBRIS ŞEHİTL. CAMİİ,29.20961,40.89731
istb.191963,ŞEHİT A.YALÇIN,29.21407,40.89873
istb.191961,TOPSELVİ CADDESİ,29.21798,40.89819
istb.187993,ELMAS SOKAK,29.21734,40.89519
istb.187991,ŞHT.ÜSTĞM.GÖKHAN YVZ,29.21787,40.89212
istb.187989,CUMHURİYET CADDESİ,29.21764,40.89044
istb.190785,DEMOKRASİ CADDESİ,29.21544,40.89023
istb.187987,YAVUZ CADDESİ,29.21508,40.88935
istb.187268,PARK,29.21647,40.88651
istb.187985,ÜÇYOL,29.21791,40.88436
istb.187676,İMAM HATİP LİSESİ,29.21819,40.88268
istb.192172,VETERİNER ARAŞTIRMA,29.21631,40.88012
istb.192170,YUNUS,29.20816,40.88357
istb.192164,HAVA EVLERİ,29.19923,40.88552
istb.192166,KÜLTÜR MERKEZİ,29.19504,40.88706
istb.192161,KARTAL MEYDAN,29.19036,40.88984
istb.192151,KARTAL ÇARŞI,29.186,40.88951
istb.187590,Y.SELİM DVL.HAST.,29.18194,40.8892
istb.187983,KIZILAY BULVARI,29.1814,40.89057
istb.187981,TANYERİ SOKAK,29.18271,40.89365
istb.184573,YAZICILAR,29.1845,40.89546
istb.187979,AFET MERKEZİ,29.18624,40.89678
istb.187977,ESENTEPE,29.18501,40.89978
istb.187975,ANADOLU İHL,29.18161,40.90265
istb.187973,HAVZAR SOKAK,29.17843,40.90596
istb.187971,KÖROĞLU CADDESİ,29.17706,40.90804
istb.187967,SEYRANTEPE,29.17395,40.90993
istb.187706,CEVİZLİ LİSESİ,29.17159,40.91051
istb.187965,CEVİZLİ MUHTARLIK,29.16848,40.9116
istb.187963,DENİZER CADDESİ,29.16963,40.9134
istb.187961,L.KIRDAR EĞT.ARŞ.HST,29.17039,40.91594
istb.191353,HAREM,29.01146,41.01008
istb.192246,MALTEPE KÖPRÜSÜ,29.13763,40.93577
istb.187998,YILDIZBAKKAL,29.13588,40.9319
istb.188000,MEHMET AKİF,29.13454,40.92963
istb.187714,ADALI SOKAK,29.13174,40.92789
istb.191959,KAPTAN SOKAK,29.12969,40.92662
istb.192125,MALTEPE,29.13203,40.9243
istb.192127,İSTASYON YOLU,29.13565,40.92203
istb.184570,MALTEPE BAĞDAT CAD.,29.13908,40.91974
istb.192130,ESENYURT,29.14101,40.91886
istb.192132,ORHANGAZİ,29.14341,40.91764
istb.185452,ÖĞRENCİ YURDU,29.14725,40.9158
istb.192134,TUGAY YOLU,29.14954,40.91511
istb.192136,CEVİZLİ,29.15358,40.91236
istb.184568,KARTAL ADLİYESİ,29.15653,40.91016
istb.192138,YÜCEL SİTESİ,29.15856,40.90845
istb.192140,ORHANTEPE MAHALLESİ,29.16149,40.90602
istb.192142,ATALAR MAHALLESİ,29.16481,40.90316
istb.192144,İSTASYON,29.1681,40.90039
istb.192145,BEYAZ KÖŞK,29.1718,40.89722
istb.192148,TEKNİK LİSE,29.17585,40.89337
istb.192150,TOPRAK YOL,29.17973,40.88972
istb.192173,VETERİNER ARAŞTIRMA,29.21643,40.88003
istb.192178,PENDİK LİSESİ,29.22267,40.87847
istb.192180,PALMİYE,29.2256,40.87677
istb.185411,MOSTAR KÖPRÜSÜ,29.23728,40.87802
istb.192184,PENDİK,29.24405,40.87418
istb.185410,MOSTAR KÖPRÜSÜ,29.23739,40.87819
istb.192179,PALMİYE,29.22544,40.87698
istb.192177,PENDİK LİSESİ,29.22294,40.87843
istb.192149,TOPRAK YOL,29.18044,40.88969
istb.192147,TEKNİK LİSE,29.17601,40.89353
istb.192146,BEYAZ KÖŞK,29.17199,40.89721
istb.192143,İSTASYON,29.16785,40.90078
istb.192141,ATALAR MAHALLESİ,29.16522,40.9029
istb.192139,ORHANTEPE MAHALLESİ,29.16081,40.90658
istb.192137,YÜCEL SİTESİ,29.15851,40.9087
istb.192135,CEVİZLİ,29.15364,40.91246
istb.192133,TUGAY YOLU,29.14944,40.91518
istb.185451,ÖĞRENCİ YURDU,29.14715,40.91597
istb.192131,ORHANGAZİ,29.14285,40.91804
istb.192129,ESENYURT,29.14081,40.91898
istb.184569,MALTEPE BAĞDAT CAD.,29.1389,40.91995
istb.192128,İSTASYON YOLU,29.13596,40.92169
istb.192124,MALTEPE,29.13155,40.92464
istb.191953,KIRLANGIÇ SOKAK,29.13336,40.927
istb.187999,MEHMET AKİF,29.13456,40.92914
istb.187997,YILDIZBAKKAL,29.136,40.93196
istb.185914,KADIKÖY,29.02402,40.99238
istb.192104,KÜÇÜKYALI,29.10803,40.94687
istb.192109,ÇINAR,29.1123,40.94439
istb.192111,ELGİNKAN İÖO,29.11406,40.94268
istb.192113,İDEALTEPE,29.11667,40.94035
istb.192115,DOĞUEVLER,29.12059,40.93777
istb.192117,ÜÇEVLER,29.1236,40.93551
istb.192119,YÜZEVLER,29.12601,40.93393
istb.192121,MALTEPE BELEDİYESİ,29.12783,40.93196
istb.192123,ASKERLİK ŞUBESİ,29.12907,40.92968
istb.192183,PENDİK,29.24374,40.87428
istb.184567,KARTAL ADLİYESİ,29.15699,40.91
istb.191960,KAPTAN SOKAK,29.12967,40.9266
istb.192122,ASKERLİK ŞUBESİ,29.12913,40.92976
istb.192120,MALTEPE BELEDİYESİ,29.12834,40.93178
istb.192118,YÜZEVLER,29.12624,40.9338
istb.192116,ÜÇEVLER,29.12378,40.93558
istb.192114,DOĞUEVLER,29.1206,40.93791
istb.192112,İDEALTEPE,29.11663,40.94051
istb.192110,ELGİNKAN İÖO,29.11353,40.94344
istb.192108,ÇINAR,29.11094,40.94582
istb.192105,KÜÇÜKYALI,29.10841,40.94677
istb.192103,BAHAR SOKAK,29.1043,40.94888
istb.184728,ESKİ BAĞDAT CADDESİ,29.10341,40.94748
istb.192323,ÜSKÜDAR CAMİ ÖNÜ,29.01586,41.0272
istb.192324,TEKEL DEPOSU,29.02063,41.03122
istb.192326,PAŞALİMANI,29.02557,41.03373
istb.192328,KUZGUNCUK,29.02921,41.03629
istb.192330,ABDULLAHAĞA CAD.,29.03528,41.03939
istb.192332,TÜNEL,29.04228,41.03992
istb.192336,BEYLERBEYİ,29.04649,41.0448
istb.192340,YALIBOYU,29.04998,41.0462
istb.192342,HAVUZBAŞI,29.05417,41.04798
istb.192344,ÇENGELKÖY,29.05236,41.05125
istb.192346,KULELİ,29.05287,41.05643
istb.192348,KULELİ MAH.MUH.,29.05291,41.0609
istb.192350,VANİKÖY,29.05629,41.06437
istb.192352,KAN.KIZ LİSESİ,29.05694,41.06995
istb.192354,KANDİLLİ,29.05912,41.07419
istb.192356,SEVDA TEPESİ,29.06572,41.07591
istb.192357,KÜÇÜKSU,29.06733,41.07781
istb.192361,MARMARA ÜNİVERSİTESİ,29.06927,41.08064
istb.192364,ANADOLU HİSARI,29.06762,41.08405
istb.192366,DOLAYBAĞI,29.06665,41.08762
istb.192623,KÖRFEZ,29.06821,41.09333
istb.192625,KAPTANLAR,29.08025,41.09357
istb.192629,KAVACIK DÖRTYOL,29.08068,41.09066
istb.184806,OTAĞTEPE CADDESİ,29.08254,41.09107
istb.184566,Ş.M. YAZICI PARKI,29.08911,41.09342
istb.192657,ÇAVUŞBAŞI CAD.,29.09253,41.09398
istb.192689,YAKUT SOKAK,29.09234,41.09456
istb.186502,LOJİSTİK MYO,29.09196,41.09597
istb.186103,BEYKOZ DİŞ SAĞ.MRKZ.,29.09171,41.09768
istb.192663,YAZICI SUYU,29.09247,41.09963
istb.192669,BEŞEVLER,29.09098,41.10352
istb.192670,ŞENEVLER,29.08791,41.10477
istb.192668,BEŞEVLER,29.09088,41.1035
istb.192662,YAZICI SUYU,29.09247,41.09934
istb.184835,DÖRTYOL,29.09395,41.0973
istb.191599,CELAL ARAS AND.LİS.,29.09373,41.09497
istb.187144,MİHRABAT CADDESİ,29.08943,41.09468
istb.184807,OTAĞTEPE CADDESİ,29.08253,41.0911
istb.192630,KAVACIK DÖRTYOL,29.08073,41.09067
istb.192626,KAPTANLAR,29.07959,41.09376
istb.192367,DOLAYBAĞI,29.0666,41.0872
istb.192365,ANADOLU HİSARI,29.0673,41.08369
istb.192362,MARMARA ÜNİVERSİTESİ,29.06915,41.08056
istb.192358,KÜÇÜKSU,29.06622,41.07654
istb.192355,KANDİLLİ,29.0588,41.0741
istb.192353,KAN.KIZ LİSESİ,29.05693,41.06957
istb.192351,VANİKÖY,29.05556,41.06388
istb.192349,KULELİ MAH.MUH.,29.05282,41.06054
istb.192347,KULELİ,29.0524,41.05598
istb.192345,ÇENGELKÖY,29.05279,41.05069
istb.192343,HAVUZBAŞI,29.05426,41.04828
istb.192341,YALIBOYU,29.05003,41.04633
istb.192333,TÜNEL,29.04199,41.04052
istb.192331,ABDULLAHAĞA CAD.,29.03556,41.03962
istb.192329,KUZGUNCUK,29.02958,41.03648
istb.192327,PAŞALİMANI,29.02529,41.03363
istb.192325,TEKEL DEPOSU,29.02077,41.03134
istb.185939,KADIKÖY,29.02456,40.99241
istb.187700,HARUN REŞİT İLKOKULU,29.07143,40.98283
istb.187701,ÖZEL SOKAK,29.07394,40.98613
istb.191134,ALVARLIZADE CAMİİ,29.07516,41.01953
istb.191137,KAVAKBAYIRI 15ÇK,29.07408,41.02233
istb.191139,NAMAZGAH,29.07817,41.02325
istb.191663,GÜMÜŞSU,29.08056,41.0241
istb.190582,HASTANE,29.08212,41.02643
istb.191668,TANTAVİ,29.08092,41.02778
istb.192505,NATO YOLU,29.05509,41.04901
istb.192507,Y.BAYAZID CAMİİ,29.06038,41.04797
istb.185343,ÜSK.AND.İ.H.LİSESİ,29.0627,41.04634
istb.192510,KÜÇÜK NAMAZGAH,29.0654,41.04558
istb.192513,GÜZELTEPE,29.06918,41.04533
istb.192509,KÜÇÜK NAMAZGAH,29.06527,41.0456
istb.185344,ÜSK.AND.İ.H.LİSESİ,29.06279,41.04639
istb.192508,Y.BAYAZID CAMİİ,29.06083,41.04763
istb.192506,NATO YOLU,29.05606,41.04931
istb.190581,HASTANE,29.08226,41.02624
istb.191664,GÜMÜŞSU,29.08109,41.02473
istb.191250,NAMAZGAH,29.07821,41.02343
istb.191133,ALVARLIZADE CAMİİ,29.07418,41.02043
istb.187667,GÖZCÜBABA,29.06915,40.98586
istb.186393,GÖZTEPE POLİKLİNİK,29.06608,40.98504
istb.192359,KÜÇÜKSU,29.06766,41.07612
istb.192581,SADRİ ALIŞIK CAD.,29.07153,41.0779
istb.192584,NİŞANGAH CAD.,29.07421,41.07559
istb.192585,NİŞANGAH CAMİİ,29.07452,41.07416
istb.192587,NİŞANTAŞI,29.07638,41.07242
istb.192590,Y.MAHALLE MUHTARLĞI,29.07864,41.07042
istb.192591,KÜME EVLERİ-1,29.08025,41.06888
istb.186612,YONCA SOKAK,29.08156,41.06794
istb.192594,RÜZGARLI SOKAK,29.08378,41.06788
istb.192596,YENİ MAHALLE1,29.08734,41.06722
istb.192598,YENİ ÇİFTLİK CAD.,29.09154,41.06728
istb.192600,KÜME EVLER-2,29.09511,41.06644
istb.184833,ÜÇYOL,29.09755,41.06601
istb.187600,ORMAN YOLU,29.10276,41.0651
istb.192579,ASFALT FABRİKASI,29.10433,41.06175
istb.192576,SAĞLIK OCAĞI,29.10009,41.06044
istb.186811,HEKİMBAŞI,29.09832,41.06158
istb.192574,KÖŞK,29.09645,41.06119
istb.192573,GAZİPAŞA CAD.,29.09562,41.06361
